tiempo,ps0_raw,ps0_simple,ps0_kal,ps7_raw,ps7_simple,ps7_kal,ps2_raw,ps2_simple,ps2_kal,ps5_raw,ps5_simple,ps5_kal,enc_left,enc_right
37.75,68.0872,67.451,66.8221,63.1776,65.5762,68.4722,66.0386,66.9651,66.5927,71.3644,83.9844,99.2664,670.89868,432.71712
37.8,65.4421,66.9484,66.5863,69.0971,67.044,68.5706,67.5494,67.9237,66.7522,68.2072,67.9219,94.0898,671.3006,432.99344
37.85,68.2135,67.6732,66.8517,64.4105,66.501,67.8714,59.3196,65.7634,65.5134,73.6433,69.373,90.6821,671.69624,433.27604
37.9,63.479,67.3738,66.2838,63.1801,65.6889,67.0837,71.7077,66.3015,66.5458,63.531,69.6213,86.1569,672.09816,433.55864
37.95,68.7748,66.7993,66.6931,63.5219,64.6774,66.4842,75.0515,67.9333,67.9634,62.9102,67.9312,82.2824,672.50008,433.84124
38.0,66.6951,66.5209,66.6876,61.8532,64.4125,65.7066,62.4277,67.2112,67.0408,71.4101,67.9403,80.4704,672.902,434.11756
38.05,66.3186,66.6962,66.6203,67.4296,64.079,65.988,65.5658,66.8144,66.795,62.9141,66.8817,77.5443,673.29764,434.40016
38.1,67.5029,66.554,66.7605,72.2662,65.6502,67.0275,64.5125,67.853,66.4145,62.8908,64.7312,75.1021,673.69956,434.80208
38.15,67.8576,67.4298,66.9365,68.2609,66.6664,67.2262,68.5822,67.2279,66.7758,63.1128,64.6476,73.1039,674.10148,435.204
38.2,65.0413,66.6831,66.6138,65.5656,67.0751,66.9426,66.3782,65.4933,66.7095,66.5569,65.3769,72.0127,674.5034,435.59964
38.25,75.0365,68.3514,68.0107,59.0441,66.5133,65.6193,66.3078,66.2693,66.6426,64.2574,63.9464,70.7201,674.90532,436.00156
38.3,71.1141,69.3105,68.5212,60.411,65.1096,64.7445,67.71,66.6981,66.8205,71.3013,65.6238,70.817,675.30096,436.40348
38.35,66.5865,69.1272,68.1918,66.5554,63.9674,65.0394,71.6013,68.1159,67.6173,66.2639,66.2985,70.0582,675.70288,436.8054
38.4,67.6115,69.078,68.0883,62.3061,62.7764,64.577,287.2969,111.8588,104.2306,64.654,66.6067,69.1575,676.1048,437.20732
38.45,70.1386,70.0974,68.4242,71.2926,63.9219,65.6905,332.9319,165.1696,142.3475,69.4977,67.1949,69.2142,676.3874,437.60296
38.5,67.7349,68.6371,68.3035,64.2683,64.9667,65.4477,372.6126,226.4305,180.725,57.2565,65.7947,67.2212,676.66372,438.00488
38.55,66.1882,67.652,67.9451,77.2011,68.3247,67.4007,481.0566,309.0999,230.7803,69.2673,65.3879,67.5622,676.94632,438.4068
38.6,70.0973,68.3541,68.298,69.4637,68.9064,67.7387,594.38,413.6556,291.3802,66.6612,65.4673,67.4121,677.22892,438.80872
38.65,65.5508,67.942,67.8343,62.8638,69.0179,66.9204,613.5646,478.9091,345.0776,69.0606,66.3487,67.6868,677.51152,439.20436
38.7,76.0093,69.1161,69.191,68.4203,68.4434,67.1646,324.3301,477.1888,341.6197,66.2427,65.6977,67.4461,677.78784,439.60628
38.75,69.293,69.4277,69.2022,63.674,68.3246,66.577,72.6252,417.1913,296.7873,71.0735,68.4611,68.0507,678.07044,440.0082
38.8,65.0238,69.1948,68.4999,71.2228,67.1289,67.3454,68.4377,334.6675,258.729,64.0211,67.4118,67.3791,678.35304,440.41012
38.85,65.2191,68.2192,67.9473,68.5527,66.9467,67.5409,66.8465,229.1608,226.7486,70.0782,68.0952,67.829,678.62936,440.81204
38.9,61.9872,67.5064,66.9482,104.9521,75.3644,73.7703,62.5138,118.9507,199.3761,71.2146,68.526,68.3932,678.91196,441.20768
38.95,101.606,72.6258,72.7186,125.9382,86.868,82.4591,65.1302,67.1107,177.0018,70.5178,69.3811,68.7473,679.19456,441.6096
39.0,93.7075,77.5087,76.2168,138.5092,101.835,91.8008,65.4429,65.6742,158.4087,66.1577,68.3979,68.3157,679.39552,441.40864
39.05,63.9558,77.2951,74.1733,133.7338,114.3372,98.7896,67.4732,65.4813,143.2527,73.1783,70.2293,69.1262,679.59648,441.20768
39.1,69.0208,78.0555,73.3145,120.5401,124.7347,102.4147,68.1949,65.751,130.7431,71.7457,70.5628,69.5628,679.79744,441.00672
39.15,68.7845,79.4149,72.5595,116.9247,127.1292,104.833,114.5972,76.1677,128.0521,66.2844,69.5768,69.0164,679.9984,440.80576
39.2,65.0679,72.1073,71.3109,98.415,121.6245,103.7633,182.6348,99.6686,137.1492,68.6393,69.2011,68.9535,680.19936,440.6048
39.25,62.0333,65.7725,69.7647,60.6661,106.0559,96.5805,176.9627,121.9726,143.7848,70.4359,70.0567,69.2006,680.40032,440.40384
39.3,65.2051,66.0223,69.0048,65.6422,92.4376,91.4242,114.4206,131.362,138.8908,96.3829,74.6976,73.731,680.595,440.20288
39.35,67.6348,65.7451,68.7764,62.9122,80.9121,86.6721,65.4543,130.8139,126.6514,117.27,83.8025,80.9875,680.80224,440.00192
39.4,70.3222,66.0527,69.034,67.3264,70.9924,83.4478,65.2793,120.9503,116.4227,116.8182,93.9093,86.9593,681.0032,439.80096
39.45,77.1049,68.4601,70.3791,69.631,65.2356,81.145,73.7844,99.1803,109.3163,130.8508,106.3516,94.2745,681.20416,439.60628
39.5,65.3144,69.1163,69.535,63.579,65.8182,78.2173,63.683,76.5243,101.7108,136.5839,119.5812,101.3261,681.40512,439.40532
39.55,62.3244,68.5401,68.3275,65.7718,65.8441,76.1373,66.9115,67.0225,95.9109,132.4508,126.7947,106.5135,681.68144,439.80096
39.6,70.1828,69.0497,68.6309,67.9171,66.8451,74.7614,59.5914,65.8499,89.8576,130.8133,129.5034,110.5635,681.96404,440.20288
39.65,65.6164,68.1086,68.1226,66.3466,66.6491,73.3531,118.8945,76.573,94.6971,150.9591,136.3316,117.2961,682.24664,440.6048
39.7,66.524,65.9924,67.8504,70.579,66.8387,72.885,110.6688,83.9498,97.3591,151.5883,140.4791,123.0115,682.52296,441.00672
39.75,64.4645,65.8224,67.2803,69.5559,68.0341,72.3243,152.6412,101.7415,106.5727,157.3836,144.639,128.7402,682.80556,441.40236
39.8,71.3162,67.6208,67.9471,68.046,68.4889,71.6054,374.1972,163.1986,151.1768,143.0579,146.7604,131.1265,683.08816,441.80428
39.85,65.044,66.593,67.4574,67.9073,68.487,70.9832,328.8456,217.0495,180.7883,164.2904,153.4559,136.6538,683.37076,442.2062
39.9,66.5723,66.7842,67.3041,64.3911,68.0959,69.8787,282.7613,249.8228,197.7838,172.6382,157.7917,142.6512,683.64708,442.60812
39.95,62.8738,66.0541,66.5598,64.4591,66.8719,68.9696,229.2337,273.5358,203.0254,197.6269,166.9994,151.8138,683.92968,443.01004
40.0,63.0602,65.7733,65.9708,79.5317,68.8671,70.7242,187.2061,280.4488,200.3889,209.4251,177.4077,161.4157,684.21228,443.40568
40.05,62.2613,63.9623,65.3468,103.4892,75.9557,76.1792,176.1606,240.8415,196.3508,246.5338,198.1029,175.602,684.4886,443.8076
40.1,66.7887,64.3113,65.5812,126.685,87.7112,84.591,66.4636,188.3651,174.703,293.5468,223.9542,195.2595,684.7712,444.20952
40.15,68.0462,64.6061,65.9921,105.2996,95.8929,88.0424,169.0689,165.6266,173.764,330.891,255.6047,217.8647,684.97216,444.00856
40.2,62.834,64.5981,65.4657,71.3458,97.2703,85.2597,189.1144,157.6027,176.3224,358.1083,287.701,241.2387,685.17312,443.8076
40.25,70.1964,66.0253,66.2542,59.8165,93.3272,81.0191,194.9359,159.1487,179.4246,330.4479,311.9056,256.1069,685.37408,443.60664
40.3,69.0692,67.3869,66.7233,64.3974,85.5089,78.2488,186.5405,161.2247,180.6106,301.7674,322.9523,263.717,685.57504,443.40568
40.35,69.3868,67.9065,67.1614,66.4486,73.4616,76.2763,193.6211,186.6562,182.779,268.1778,317.8785,264.4604,685.85764,443.8076
40.4,69.7157,68.2404,67.5813,62.384,64.8785,73.9551,209.4382,194.73,187.2222,69.0365,265.5076,231.8898,686.13396,444.20952
40.45,67.3473,69.1431,67.5365,67.0521,64.0197,72.7988,208.9922,198.7056,190.8505,66.2814,207.1422,204.2884,686.41656,444.60516
40.5,63.6689,67.8376,66.8861,99.489,71.9542,77.2413,66.4275,173.0039,170.1134,62.3132,153.5153,180.6258,686.69916,445.00708
40.55,67.5613,67.536,66.9928,67.3966,72.5541,75.5948,71.34,149.9638,153.6511,66.8225,106.5263,161.6586,686.97548,445.409
40.6,64.4524,66.5491,66.5636,65.4608,72.3565,73.8999,62.4677,123.7331,138.4539,373.1145,127.5136,196.9013,687.25808,445.81092
40.65,67.9499,66.196,66.7888,111.048,82.0893,80.0855,64.2299,94.6915,126.0832,482.4311,210.1925,244.4896,687.54068,446.20656
40.7,68.1489,66.3563,67.0155,68.9221,82.4633,78.2249,64.594,65.8118,115.835,729.4107,342.8184,325.3098,687.74164,446.01188
40.75,69.6957,67.5616,67.4564,84.2137,79.4082,79.2172,67.5891,66.0442,107.7941,582.8785,446.9315,368.2379,688.02424,446.40752
40.8,61.5448,66.3583,66.4653,109.7794,87.8848,84.3051,66.5026,65.0767,100.9122,505.3163,534.6302,391.0843,688.30056,446.80944
40.85,66.7382,66.8155,66.5108,65.2788,87.8484,81.1341,71.6157,66.9063,96.0294,820.1399,624.0353,462.5936,688.50152,446.60848
40.9,64.0151,66.0285,66.0948,67.7025,79.1793,78.8955,61.1264,66.2856,90.2122,1088.0682,745.1627,566.8393,688.70248,446.40752
40.95,71.2172,66.6422,66.9427,73.9027,80.1754,78.0575,62.6051,65.8878,85.6111,1056.5992,810.6004,648.466,688.98508,446.80944
41.0,58.4718,64.3974,65.5251,69.3109,77.1949,76.5939,67.5008,65.8701,82.5927,989.6619,891.9571,705.332,689.26768,447.21136
41.05,64.7488,65.0382,65.3899,73.3303,69.905,76.0442,61.3871,64.847,79.0584,1006.5296,992.1997,755.5316,689.544,447.61328
41.1,70.7105,65.8327,66.2709,70.6958,70.9884,75.147,65.2207,63.568,76.7521,1089.9781,1046.1674,811.2726,689.94592,447.8896
41.15,71.9209,67.4138,67.2067,69.0936,71.2667,74.1322,67.7804,64.8988,75.2569,1132.7082,1055.0954,864.8452,690.34784,448.1722
41.2,65.9885,66.3681,66.9978,67.9965,70.0854,73.1038,71.0177,66.5814,74.5503,1002.6281,1044.3012,887.809,690.74976,448.4548
41.25,69.6576,68.6052,67.4354,69.2213,70.0675,72.4509,64.2975,65.9407,72.8415,892.7511,1024.919,888.6327,691.1454,448.73112
41.3,62.5183,68.1592,66.61,61.1998,67.6414,70.5699,69.4464,67.5526,72.2757,975.4275,1018.6986,903.0985,691.54732,449.01372
41.35,62.7867,66.5744,65.9669,59.3697,65.3762,68.6974,72.9813,69.1047,72.3933,959.6601,992.635,912.5254,691.94924,449.29632
41.4,69.8238,66.155,66.6039,65.3976,64.637,68.1416,65.5169,68.652,71.2472,840.9937,934.2921,900.6035,692.35116,449.57264
41.45,66.7913,66.3155,66.6294,69.5963,64.9569,68.3783,70.6844,68.5853,71.1534,574.2897,848.6244,846.2178,692.7468,449.85524
41.5,66.5033,65.6847,66.6025,65.7606,64.2648,67.9361,66.1867,68.9631,70.3256,486.8526,767.4447,786.3236,693.14872,450.13784
41.55,71.3165,67.4443,67.3823,70.7485,66.1746,68.399,66.678,68.4095,69.7177,369.1622,646.1916,716.7967,693.55064,450.42044
41.6,71.7757,69.2421,68.1088,66.8712,67.6749,68.1386,72.6251,68.3382,70.2022,350.6146,524.3825,655.7664,693.95256,450.69676
41.65,68.0803,68.8934,68.0982,66.0169,67.7987,67.7791,67.3432,68.7035,69.7257,298.4062,415.8651,596.2063,694.35448,450.97936
41.7,72.4509,70.0253,68.8178,70.8028,68.04,68.2773,66.2345,67.8135,69.1439,227.2577,346.4587,534.7149,694.75012,451.26196
41.75,80.1903,72.7627,70.7074,61.046,67.0971,67.0662,69.7727,68.5307,69.2487,190.9806,287.2843,477.4259,695.15204,451.54456
41.8,109.7516,80.4498,77.209,70.4797,67.0433,67.6294,64.8944,68.174,68.5229,149.9571,243.4433,422.8477,695.55396,451.82088
41.85,112.5952,88.6137,83.1008,66.4789,66.9649,67.4318,74.1664,68.4822,69.4635,130.8635,199.493,374.1837,695.95588,452.10348
41.9,143.855,103.7686,93.2265,65.3523,66.832,67.0852,64.359,67.8854,68.6128,113.841,162.58,330.7932,696.15684,451.90252
41.95,148.9503,119.0685,102.5138,66.3546,65.9423,66.9634,71.1309,68.8647,69.0325,86.5651,134.4414,290.0885,696.3578,451.70156
42.0,162.4942,135.5293,112.5106,66.0449,66.9421,66.8103,70.7836,69.0669,69.3243,68.0505,109.8554,253.0822,696.55876,451.5006
42.05,158.4956,145.2781,120.1747,67.2273,66.2916,66.8798,60.8772,68.2634,67.9165,67.5213,93.3683,222.1554,696.75972,451.29964
42.1,151.5032,153.0597,125.3962,134.2183,79.8395,78.103,67.6906,66.9682,67.8788,68.5528,80.9061,196.5549,696.9544,451.09868
42.15,63.7731,137.0433,115.1257,144.0796,95.5849,89.0991,69.0509,67.9066,68.0742,67.9811,71.7341,175.126,697.15536,450.89772
42.2,60.0954,119.2723,105.954,161.2521,114.5644,101.1246,72.576,68.1957,68.8245,64.7688,67.3749,156.7331,697.35632,450.69676
42.25,62.3708,99.2476,98.6901,161.6881,133.6931,111.2185,66.557,67.3504,68.4466,64.0314,66.5711,141.2828,697.55728,450.4958
42.3,66.1158,80.7716,93.261,164.9892,153.2455,120.1803,67.7441,68.7237,68.3295,69.036,66.874,129.2417,697.75824,450.29484
42.35,60.9576,62.6625,87.8771,68.4603,140.0939,111.5603,67.6319,68.712,68.2132,67.1586,66.5952,118.8945,697.9592,450.09388
42.4,71.2693,64.1618,85.1092,72.0263,125.6832,104.9713,71.6833,69.2385,68.7916,72.397,67.4784,111.1449,698.16016,449.89292
42.45,64.9586,65.1344,81.7507,63.4957,106.1319,98.0587,70.5235,68.828,69.0802,65.1347,67.5516,103.4766,698.36112,449.69196
42.5,72.0895,67.0781,80.1405,65.7117,86.9366,92.6675,59.852,67.487,67.5422,70.6915,68.8836,98.0124,698.56208,449.491
42.55,63.8418,66.6233,77.424,70.8322,68.1052,89.0283,69.7139,67.8809,67.9041,120.8591,79.2482,101.8202,698.76304,449.29632
42.6,65.2124,67.4743,75.3887,68.9321,68.1996,85.6789,64.8928,67.3331,67.4023,137.844,93.3853,107.8241,698.964,449.09536
42.65,67.0779,66.636,74.0036,65.0086,66.796,82.2338,107.5575,74.508,74.0948,146.5692,108.2197,114.2817,699.16496,448.8944
42.7,66.8079,67.0059,72.8043,67.7209,67.6411,79.815,128.6455,86.1323,83.1866,156.6165,126.5161,121.3375,699.36592,448.69344
42.75,63.8902,65.366,71.3128,64.2175,67.3422,77.2096,107.4018,95.6423,87.2225,156.4771,143.6732,127.1941,699.64852,449.08908
42.8,67.0105,65.9998,70.5899,68.0164,66.7791,75.6716,69.5326,95.6061,84.2742,158.5733,151.216,132.424,699.93112,449.491
42.85,68.8662,66.7305,70.2969,69.727,66.9381,74.675,66.6781,95.9631,81.3415,166.8523,157.0177,138.162,700.20744,449.89292
42.9,64.3468,66.1843,69.2993,67.6949,67.4753,73.5058,64.8849,87.4286,78.5987,62.621,140.2281,125.5719,700.49004,450.29484
42.95,68.5469,66.5321,69.1681,70.0962,67.9504,72.9318,68.3187,75.3632,76.8854,65.9174,122.0882,115.6294,700.89196,450.57116
43.0,73.3662,68.4273,69.862,62.9871,67.7043,71.2685,66.6823,67.2193,75.1849,66.1412,104.021,107.3814,701.29388,450.85376
43.05,70.1926,69.0638,69.9113,68.7319,67.8474,70.8399,66.0747,66.5277,73.6665,68.2036,85.9471,100.8518,701.68952,451.13636
43.1,68.0946,68.9094,69.6027,63.4615,66.5943,69.6043,62.0767,65.6075,71.7349,63.753,65.3272,94.6686,702.09144,451.41896
43.15,67.3017,69.5004,69.2134,76.8777,68.4309,70.8108,67.2603,66.0825,70.9891,66.6858,66.1402,90.0048,702.49336,451.69528
43.2,66.9091,69.1728,68.8235,107.6877,75.9492,76.9511,66.5126,65.7213,70.243,72.3313,67.423,87.0592,702.89528,451.97788
43.25,66.457,67.791,68.4233,124.1402,88.1798,84.8101,66.0701,65.5989,69.5475,70.3223,68.2592,84.2697,703.29092,452.26048
43.3,60.4976,65.852,67.1023,118.1243,98.0583,90.3625,63.7001,65.124,68.573,65.7156,67.7616,81.1774,703.49188,452.05952
43.35,64.5741,65.1479,66.681,62.7763,97.9212,85.7648,67.5403,66.2167,68.4009,67.0582,68.4226,78.8242,703.69284,451.85856
43.4,56.3904,62.9656,64.9659,66.9579,95.9373,82.6303,70.8135,66.9273,68.803,69.7343,69.0323,77.3092,703.8938,451.6576
43.45,69.2957,63.4429,65.6875,63.3709,87.0739,79.4204,63.026,66.23,67.8401,64.5322,67.4725,75.1797,704.09476,451.45664
43.5,68.8104,63.9136,66.2011,64.0203,75.0499,76.8469,65.948,66.2056,67.5248,63.6998,66.148,73.2664,704.49668,451.85856
43.55,66.6169,65.1375,66.2635,70.3993,65.5049,75.7654,68.7753,67.2206,67.7332,64.5012,65.9051,71.8055,704.8986,452.26048
43.6,69.5314,66.129,66.8014,66.9425,66.3382,74.2882,59.6321,65.639,66.383,64.2112,65.3357,70.5398,705.29424,452.65612
43.65,67.8743,68.4257,66.9734,62.8223,65.5111,72.3703,61.4397,63.7642,65.5591,109.2778,73.2444,76.9961,705.69616,453.05804
43.7,72.3755,69.0417,67.8669,69.6532,66.7675,71.9106,66.7536,64.5097,65.7582,125.7416,85.4863,85.1204,706.09808,453.45996
43.75,67.4277,68.7652,67.7879,62.7558,66.5146,70.379,64.7411,64.2684,65.5887,123.3679,97.4199,91.495,706.5,453.73628
43.8,71.3194,69.7056,68.3706,68.23,66.0808,70.015,67.2156,63.9564,65.8598,205.312,125.5821,110.4645,706.90192,454.01888
43.85,67.4416,69.2877,68.21,67.6623,66.2247,69.6171,67.2927,65.4885,66.0986,324.0185,177.5435,146.0568,707.29756,454.30148
43.9,69.7517,69.6631,68.4611,67.2224,67.1048,69.2121,77.2777,68.6561,67.9618,489.2939,253.5468,203.263,707.69948,454.58408
43.95,66.0385,68.3958,68.0515,73.9167,67.9575,69.9904,95.8926,74.4839,72.617,219.2653,272.2515,205.93,708.1014,454.8604
44.0,68.4628,68.6028,68.1142,70.2472,69.4557,70.0274,105.2695,82.5896,78.059,130.9702,273.772,193.4367,708.50332,455.143
44.05,77.5292,69.8448,69.6776,72.0627,70.2223,70.3608,118.3342,92.8133,84.7716,114.2567,255.5609,180.2401,708.89896,455.4256
44.1,108.3963,78.0357,76.1249,73.354,71.3606,70.8538,155.008,110.3564,96.4777,108.5107,212.4594,168.2852,709.18156,455.82752
44.15,150.6512,94.2156,88.5401,63.7445,70.665,69.6631,214.0565,137.7122,116.0741,88.9289,132.3864,155.0591,709.46416,456.22316
44.2,65.0646,94.0208,84.6275,65.8081,69.0433,69.0206,164.1614,151.3659,124.0887,68.0782,102.149,140.5623,709.66512,456.0222
44.25,67.3579,93.7998,81.7493,87.1528,72.4244,72.0427,118.3738,153.9868,123.1362,69.3131,89.8175,128.6874,709.86608,455.82124
44.3,66.1207,91.5181,79.1445,106.3264,79.2771,77.7566,70.5995,144.4398,114.3801,74.9736,81.9609,119.7351,710.06704,455.62028
44.35,65.2871,82.8963,76.8292,163.0242,97.2112,91.9621,132.8664,140.0115,117.4611,66.7173,73.6022,110.8988,710.34336,456.0222
44.4,63.7234,65.5107,74.6449,236.29,131.7203,116.0167,85.4795,114.2961,112.1309,63.4707,68.5106,102.9941,710.54432,455.82124
44.45,1090.9161,270.6811,244.0234,277.5536,174.0694,142.9395,67.1361,94.8911,104.6317,63.6897,67.6329,96.4434,710.74528,455.62028
44.5,1054.2465,468.0588,379.0606,66.3705,169.9129,130.178,71.7809,85.5725,99.1566,69.4752,67.6653,91.9487,710.94624,455.41932
44.55,947.9585,644.4263,473.8769,63.6335,161.3744,119.0873,62.5321,83.959,93.0525,64.994,65.6694,87.4562,711.1472,455.21836
44.6,605.4609,752.4611,495.8076,66.1139,141.9923,110.2584,68.9461,71.1749,89.0348,69.6611,66.2581,84.4904,711.34816,455.0174
44.65,384.3147,816.5793,477.2254,860.4788,266.8301,235.2951,66.507,67.3804,85.2801,65.5527,66.6745,81.3341,711.54912,454.81644
44.7,299.4625,658.2886,447.5982,1094.8101,430.2814,378.5476,65.0163,66.9565,81.9028,86.9324,71.3231,82.2672,711.75008,454.62176
44.75,201.2136,487.682,406.5341,1116.5527,640.3178,501.5484,66.5754,65.9154,79.3483,121.3593,81.6999,88.7825,711.95104,454.4208
44.8,136.0907,325.3085,361.4602,964.9669,820.5845,578.7848,66.6442,66.7378,77.2309,155.5226,99.8056,99.9059,712.152,454.21984
44.85,75.556,219.3275,313.8095,562.3569,919.8331,576.0468,62.5519,65.459,74.7844,211.2121,128.1158,118.4569,712.35296,454.01888
44.9,63.0472,155.074,272.0158,369.8423,821.7058,541.6795,69.3235,66.0223,73.8743,248.2203,164.6493,140.0841,712.55392,453.81164
44.95,63.26,107.8335,237.2232,342.5866,671.2611,508.4973,64.1575,65.8505,72.2548,137.8129,174.8254,139.7056,712.75488,453.61696
45.0,68.656,81.322,209.1286,223.4519,492.6409,460.9897,68.5665,66.2487,71.6401,64.5206,163.4577,127.1748,712.95584,453.416
45.05,69.6939,68.0426,185.8895,137.5178,327.1511,407.0777,60.1738,64.9547,69.7291,66.9621,145.7456,117.1393,713.1568,453.21504
45.1,69.3511,66.8016,166.4664,82.7408,231.2279,353.0216,65.9288,65.63,69.0957,69.3495,117.3731,109.1744,713.35776,453.01408
45.15,71.5659,68.5054,150.6497,66.7892,170.6173,305.3162,156.2145,83.0082,83.6155,875.2402,242.7771,236.852,713.55872,452.81312
45.2,70.2282,69.899,137.2461,63.0678,114.7135,264.9415,143.5663,98.89,93.6073,1009.7558,417.1656,365.6693,713.75968,452.61216
45.25,65.5449,69.2768,125.2959,65.5573,83.1346,231.7108,123.0246,109.7816,98.5102,1162.8829,636.8381,498.5382,713.96064,452.4112
45.3,67.4486,68.8277,115.6547,66.8772,69.0065,204.2385,107.8748,119.3218,100.071,829.4108,789.3278,553.6837,714.1616,452.21024
45.35,68.2581,68.6092,107.7553,70.0174,66.4618,181.8683,76.6581,121.4677,96.1688,532.0003,881.858,550.0698,714.36256,452.00928
45.4,68.7178,68.0395,101.249,66.6443,66.4328,162.6643,67.1174,103.6483,91.3269,348.8758,776.5851,516.5374,714.56352,451.80832
45.45,71.3237,68.2586,96.2615,64.5812,66.7355,146.3171,62.2231,87.3796,86.4763,232.084,621.0508,469.1285,714.76448,451.60736
45.5,61.1719,67.384,90.4132,64.3818,66.5004,132.6612,61.9547,75.1656,82.3893,161.6135,420.7969,417.876,714.96544,451.4064
45.55,71.1444,68.1232,87.2017,70.2401,67.173,122.2577,65.3961,66.6699,79.5571,111.3167,277.1781,366.7828,715.1664,451.20544
45.6,174.9159,89.4548,101.8208,69.3844,67.0463,113.4455,72.7591,65.8901,78.4241,62.7625,183.3305,316.1128,715.36736,451.00448
45.65,152.7562,106.2624,110.3101,64.5822,66.6339,105.3017,68.7771,66.222,76.8163,68.0633,127.168,274.7712,715.56204,450.80352
45.7,142.9135,120.5804,115.744,69.0121,67.5201,99.2534,75.165,68.8104,76.5411,67.5463,94.2605,240.2337,715.763,450.60256
45.75,133.5799,135.062,118.7166,61.8582,67.0154,93.0209,65.8759,69.5947,74.7636,64.7136,74.8805,210.9803,715.96396,450.4016
45.8,110.0812,142.8493,117.2774,66.7256,66.3125,88.6383,68.7646,70.2684,73.7637,65.7118,65.7595,186.7689,716.16492,450.20064
45.85,69.5196,121.7701,109.3178,159.8754,84.4107,100.5112,66.7535,69.0672,72.5954,66.009,66.4088,166.6423,716.36588,449.99968
45.9,68.901,104.999,102.5816,150.6381,101.6219,108.8657,68.2004,68.9519,71.8629,64.9371,65.7835,149.6914,716.56684,449.79872
45.95,64.5319,89.3227,96.24,137.6226,115.344,113.6585,114.8958,76.898,79.035,67.555,65.7853,136.002,716.7678,449.59776
46.0,63.7588,75.3585,90.8265,117.3629,126.4449,114.2759,148.4184,93.4065,90.5989,60.8462,65.0118,123.476,716.96876,449.3968
46.05,66.9271,66.7277,86.8433,106.1256,134.3249,112.9175,182.6813,116.1899,105.946,67.4004,65.3495,114.1301,717.16972,449.19584
46.1,75.7344,67.9707,84.9918,62.6856,114.887,104.5455,226.3631,148.1118,126.0155,66.747,65.4972,106.2329,717.37068,448.99488
46.15,65.8388,67.3582,81.7996,67.8604,98.3314,98.4313,183.9285,171.2574,135.6677,71.735,66.8567,100.4833,717.57164,448.79392
46.2,62.6422,66.9803,78.6067,61.4038,83.0876,92.2601,60.9564,160.4695,123.2158,67.9145,66.9286,95.0551,717.7726,448.59296
46.25,65.4336,67.3152,76.4112,67.6655,73.1482,88.1609,69.9856,144.783,114.3441,64.2236,67.6041,89.9166,717.97356,448.39828
46.3,70.447,68.0192,75.4171,64.4806,64.8192,84.2142,64.0511,121.0569,105.9619,67.8258,67.6892,86.2348,718.17452,448.19732
46.35,72.3591,67.3442,74.9075,61.8817,64.6584,80.4921,68.9666,89.5776,99.796,121.6309,78.666,92.1341,718.37548,447.99636
46.4,66.5795,67.4923,73.5195,69.5435,64.995,78.6674,907.9959,234.3911,234.496,163.3519,96.9894,104.0038,718.57644,447.7954
46.45,72.3165,69.4272,73.3132,73.2693,67.3681,77.7619,72.8262,236.7651,207.551,148.0574,113.0179,111.346,718.85904,448.19104
46.5,67.4661,69.8337,72.3329,65.5809,66.9512,75.7259,70.7186,236.9117,184.7456,142.3196,128.6371,116.5083,719.13536,448.59296
46.55,64.2266,68.5896,70.976,63.5476,66.7646,73.6904,71.8324,238.4679,165.9268,142.63,143.598,120.8619,719.41796,448.99488
46.6,119.5938,78.0365,79.0731,62.5435,66.897,71.8267,71.998,239.0742,150.272,137.671,146.806,123.6634,719.70056,449.3968
46.65,136.1263,91.9458,88.5762,70.4762,67.0835,71.5958,69.7786,71.4307,136.8564,138.4277,141.8211,126.1241,719.98316,449.79244
46.7,209.3344,119.3494,108.7025,63.774,65.1844,70.2921,63.1385,69.4932,124.5701,121.0942,136.4285,125.2858,720.18412,449.59776
46.75,344.8137,174.819,148.0544,66.1623,65.3007,69.6039,70.5356,69.4566,115.5643,67.6129,121.4872,115.6737,720.3788,449.3968
46.8,512.7899,264.5316,208.8437,66.1511,65.8214,69.0284,130.8689,81.2639,118.1151,63.1168,105.5845,106.9142,720.57976,449.19584
46.85,911.0518,422.8232,325.8784,110.4173,75.3962,75.9266,168.7531,100.6149,126.5548,64.9875,91.0478,99.9264,720.78072,448.99488
46.9,1229.9825,641.5945,476.5624,186.1579,98.5325,94.2985,132.8579,113.2308,127.6053,66.4299,76.6483,94.3437,720.98168,448.79392
46.95,1338.5811,867.4438,620.2322,283.2276,142.4232,125.7867,105.9861,121.8003,124.0021,63.6912,65.1677,89.2349,721.18264,448.59296
47.0,1156.3467,1029.7504,709.5846,405.9999,210.3908,172.4889,69.3917,121.5716,114.9004,67.0617,65.0574,85.5394,721.3836,448.392
47.05,608.9832,1048.9891,692.8177,574.1308,311.9867,239.4292,63.9726,108.1923,106.4124,64.6689,65.3678,82.061,721.58456,448.19104
47.1,64.7901,879.7367,588.1464,601.3297,410.1692,299.7459,63.6808,87.1778,99.2905,68.7979,66.1299,79.8504,721.78552,447.99008
47.15,68.4652,647.4333,501.5329,570.7525,487.0881,344.9137,70.1312,74.6325,94.4306,67.6048,66.3649,77.8095,721.98648,447.78912
47.2,68.3485,393.3867,429.3355,729.1367,576.2699,408.9509,70.3331,67.5019,90.4143,66.2091,66.8685,75.8761,722.18744,447.58188
